Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
3132	-2082.197	-2233.726	151.5284	0.177342	0.0249887	0.041411	0.0112841	0.103602	0.0264686	0.0531355	0.00967483	0.00748617	0.0641764	0.024513	0.040161	0.0196818	0.0306925	0.0256484	0.0642716	0.0994454	0.0297755	0.00280065	0.041639	0.156853	0.0215046	0.00412749	0.00325862	0.00262436	0.00358708	0.00230187	0.00396826	0.000628209	0.00195576	0.00235007	0.000738254	0.0004015	0.0290502	0.010194	0.0163287	0.013793	0.00510029	0.0148188	0.00843582	0.0190916	0.00831767	0.0212518	0.0142086	0.0277907	0.0174592	0.081497	0.1165	0.00572215	0.0582301	0.00377281	0.0279995	0.00358794	0.00377346	0.0105471	0.027367	0.00126813	0.00526876	0.0623773	0.067315	0.0677182	0.00057983	0.00664867	0.0507551	0.0129336	0.0151828	0.0594966	0.00964895	0.0042004	0.039646	0.00610968	0.00261382	0.00807286	0.0124755	0.00199949	0.00106521	0.0124802	0.00459156	0.119635	0.0115689	0.00742472	0.128724	0.0355131	0.0174192	0.00923529	0.0457856	0.0240416	0.0103496	0.0470555	0.0157546	0.00425249	0.928111	1.0412	0.3340447	1.665955	0.138738	0.381633	0.740425	1.35058	2.62032	7.20786	1.428185	4.987223	0.5109136	0.0688295	0.00969855	0.0160723	0.00437957	0.0402098	0.0102729	0.0206228	0.00375497	0.00290551	0.0249079	0.0095139	0.0155872	0.00763882	0.0119123	0.00995459	0.0249449	0.0385964	0.0115564	0.00108698	0.0161608	0.0608773	0.00834629	0.00160195	0.00126472	0.00101856	0.00139221	0.000893395	0.00154015	0.000243818	0.000759065	0.000912103	0.000286529	0.000155829	0.0112749	0.00395647	0.00633743	0.00535331	0.00197951	0.00575141	0.00327408	0.00740976	0.00322823	0.00824817	0.00551459	0.010786	0.00677622	0.0316304	0.0452158	0.00222086	0.0226001	0.00146429	0.0108671	0.00139254	0.00146454	0.00409349	0.0106216	0.000492183	0.00204489	0.0242097	0.0261261	0.0262826	0.000225042	0.00258046	0.0196989	0.00501976	0.0058927	0.0230917	0.00374492	0.00163025	0.0153873	0.00237127	0.00101447	0.00313322	0.00484194	0.000776035	0.000413427	0.00484378	0.00178206	0.0464324	0.0044901	0.00288166	0.04996	0.0137832	0.0067607	0.00358437	0.0177702	0.00933097	0.00401685	0.018263	0.00611463	0.00165046	0.832978	0.167022	2.576543
3168	-2084.037	-2236.598	152.5611	0.140588	0.00847285	0.0225722	0.0334777	0.0651724	0.0296534	0.0314379	0.000547904	0.00759095	0.0358834	0.036975	0.0324056	0.0464372	0.0331399	0.0195932	0.0840971	0.0701278	0.0209974	0.000670653	0.0427835	0.0974257	0.0182875	0.00314374	0.00275368	0.000920738	0.00248591	0.00035528	0.00471272	0.000675529	0.00142275	0.0028319	0.000799632	5.95238e-05	0.0197193	0.0102423	0.0150434	0.00335375	0.00477782	0.00557375	0.00964256	0.0177138	0.0020079	0.0103307	0.0226527	0.0101075	0.00913585	0.0500295	0.0920804	0.00955058	0.00461901	0.00312688	0.0434232	0.00633037	0.00273438	0.00581505	0.0166747	0.00181324	0.00471131	0.0439878	0.0321497	0.0149265	0.00268525	0.0208267	0.0320495	0.00937408	0.0102536	0.00420355	0.0123905	0.00751675	0.00678932	0.00454284	0.0106296	0.0120139	0.000855333	0.00382504	0.00300348	0.0141171	0.0123437	0.0337826	0.0109906	0.0473986	0.0907747	0.0370643	0.00899802	0.00228973	0.0322875	0.0275928	0.0106877	0.0414663	0.00167414	0.00220883	0.831697	1.09647	0.3333537	1.666646	0.11046	0.341482	0.715187	1.39824	2.92841	9.05306	1.592995	4.999634	0.4347641	0.0745665	0.00449391	0.0119721	0.0177562	0.0345667	0.0157279	0.0166743	0.000290602	0.00402616	0.0190321	0.0196111	0.0171876	0.0246298	0.017577	0.010392	0.0446042	0.037195	0.0111368	0.000355707	0.0226919	0.0516735	0.0096995	0.00166741	0.00146052	0.000488349	0.0013185	0.000188436	0.00249957	0.000358293	0.000754611	0.00150201	0.000424116	3.15707e-05	0.0104589	0.00543238	0.00797885	0.00177879	0.00253411	0.00295626	0.0051143	0.00939522	0.00106497	0.00547929	0.0120148	0.00536093	0.00484555	0.0265351	0.0488384	0.00506552	0.00244987	0.00165846	0.0230312	0.00335756	0.00145028	0.00308424	0.00884408	0.000961721	0.00249882	0.0233306	0.0170518	0.00791684	0.00142423	0.0110462	0.0169987	0.00497191	0.00543841	0.00222951	0.0065718	0.0039868	0.00360098	0.00240947	0.0056378	0.00637205	0.000453659	0.00202876	0.00159301	0.00748757	0.00654695	0.0179179	0.00582931	0.0251397	0.0481459	0.0196585	0.00477245	0.00121445	0.0171249	0.0146349	0.00566866	0.0219933	0.000887943	0.00117154	0.833323	0.166677	1.885409
3204	-2096.625	-2247.129	150.5038	0.245286	0.0255513	0.0377465	0.105016	0.0461208	0.116987	0.082227	0.00278713	0.0197827	0.0365831	0.118426	0.0754084	0.0371228	0.0139803	0.0802074	0.0837405	0.177439	0.00494862	0.000772884	0.0372845	0.155047	0.0504739	0.00810568	0.00594119	0.00238581	0.00158724	0.000650984	0.00145664	0.00929862	0.00488696	0.00501996	0.00280049	0.000308983	0.0256461	0.0104319	0.0135838	0.0117674	0.00542114	0.0149039	0.0184805	0.0125284	0.0141621	0.0170864	0.033802	0.0465517	0.036259	0.135773	0.000472043	0.000645509	0.000850793	0.134717	0.0293902	0.0426262	0.0459656	0.0800403	0.00474826	0.0382488	0.0832146	0.00363158	0.0137112	0.00350457	0.00577246	0.000865739	0.000644357	0.0286298	0.0670608	0.00637036	0.00858465	0.0751388	0.038683	0.00459693	0.129799	0.0705115	0.0288557	0.0114973	0.0652866	0.00166296	0.0113287	0.000407829	0.0349352	0.101583	0.0514477	0.0605585	0.0143068	0.0101279	0.0910005	0.079988	0.0038935	0.00124928	0.00706853	0.00508686	0.658052	1.19599	0.3517748	1.648225	0.146691	0.39215	0.746732	1.33917	2.55004	6.81707	1.387879	4.685455	0.3153659	0.0702727	0.00732027	0.0108141	0.0300863	0.0132133	0.0335159	0.0235575	0.000798493	0.0056676	0.0104808	0.0339283	0.021604	0.0106354	0.00400525	0.0229788	0.0239911	0.0508351	0.00141774	0.000221426	0.0106817	0.0444198	0.0144604	0.00232222	0.00170211	0.000683518	0.000454732	0.000186502	0.000417318	0.00266399	0.00140008	0.00143818	0.000802319	8.85213e-05	0.00734741	0.00298866	0.00389166	0.00337128	0.00155312	0.00426987	0.00529453	0.00358931	0.00405733	0.00489513	0.00968404	0.0133367	0.010388	0.0388979	0.000135237	0.000184934	0.000243746	0.0385956	0.00842008	0.0122121	0.0131688	0.022931	0.00136034	0.010958	0.0238404	0.00104042	0.00392817	0.00100404	0.00165377	0.000248028	0.000184604	0.00820225	0.0192124	0.00182506	0.00245944	0.0215267	0.0110824	0.00131699	0.0371865	0.0202011	0.00826696	0.0032939	0.0187042	0.000476427	0.00324559	0.00011684	0.0100087	0.0291029	0.0147394	0.0173496	0.0040988	0.00290157	0.026071	0.022916	0.00111546	0.00035791	0.00202508	0.00145735	0.824113	0.175887	3.490488
3240	-2093.146	-2244.887	151.7417	0.250671	0.0181419	0.00368534	0.00662527	0.0443318	0.0382467	0.0719186	0.00735958	0.00500845	0.043779	0.0284362	0.0532292	0.0455618	0.0226699	0.0360125	0.0534352	0.0677786	0.0239146	0.00440892	0.042559	0.0904823	0.0368447	0.00162196	0.00678927	0.00296659	0.00300297	0.00462365	0.0063889	0.00945056	0.00349182	0.00059662	0.000380132	0.000392103	0.0158546	0.00677831	0.0176717	0.00804544	0.00510201	0.0138516	0.0104693	0.0154923	0.0101435	0.00668914	0.0238411	0.0147767	0.00403002	0.108944	0.111118	0.00287089	0.0112296	0.00220574	0.025659	0.00727894	0.000762276	0.0102341	0.0284308	0.000531413	0.00160605	0.0891094	0.0312777	0.0140609	0.00192308	0.0208617	0.0556952	0.00762048	0.0180183	0.0304636	0.0145333	0.00534854	0.0129483	0.014067	0.00438849	0.0676075	0.0094809	0.00966924	0.00100816	0.0188528	0.0113969	0.0706675	0.0264861	0.0691738	0.0694728	0.0409932	0.0145157	0.0083395	0.0478391	0.00356808	0.012576	0.0574103	0.0173633	0.00687281	0.866697	1.07641	0.3000189	1.699981	0.138817	0.381739	0.74049	1.35046	2.61959	7.20373	1.427771	5.666247	0.4615042	0.105234	0.00761614	0.00154714	0.00278135	0.0186109	0.0160563	0.0301921	0.00308962	0.0021026	0.0183789	0.0119378	0.0223461	0.0191273	0.00951703	0.0151184	0.0224326	0.0284541	0.0100396	0.00185091	0.0178667	0.0379853	0.0154678	0.000680916	0.0028502	0.00124541	0.00126068	0.00194105	0.00268212	0.00396744	0.0014659	0.000250467	0.000159583	0.000164608	0.0066559	0.0028456	0.00741877	0.00337755	0.00214187	0.00581504	0.0043951	0.00650382	0.00425832	0.00280817	0.0100087	0.00620342	0.00169184	0.0457358	0.0466483	0.00120523	0.00471429	0.000925992	0.0107719	0.00305577	0.000320011	0.00429638	0.0119355	0.000223093	0.000674235	0.037409	0.0131307	0.0059029	0.000807329	0.00875796	0.0233814	0.00319915	0.00756428	0.0127889	0.00610122	0.00224537	0.00543582	0.00590544	0.00184233	0.0283823	0.00398017	0.00405924	0.000423236	0.00791457	0.00478453	0.0296669	0.0111191	0.0290398	0.0291654	0.0172093	0.00609384	0.00350101	0.0200833	0.00149792	0.00527953	0.0241014	0.00728926	0.00288527	0.849991	0.150009	2.382031
3276	-2101.234	-2251.86	150.6263	0.437311	0.0398831	0.00562616	0.0158606	0.0954114	0.0650818	0.090263	0.00248625	0.00129277	0.0304408	0.0537928	0.107941	0.0531782	0.0087136	0.0324288	0.0890045	0.0804711	0.0279123	0.00533816	0.0371879	0.215704	0.0403478	0.00308796	0.0083536	0.0033403	0.000437531	0.00539657	0.00404034	0.00901761	0.0016654	0.00234739	4.11736e-05	0.00478897	0.0246955	0.00463081	0.0206259	0.0105136	0.00475959	0.0220289	0.0157984	0.0352975	0.016016	0.00738574	0.0230385	0.0199812	0.0143254	0.0980658	0.129693	0.0173567	0.052382	0.00995953	0.0385723	0.00297168	0.00203953	0.00726574	0.012422	0.000482801	0.00151591	0.0566905	0.0351362	0.0190336	0.00650265	0.00496862	0.0243184	0.00788268	0.0336526	0.0627861	0.0266896	0.0164359	0.0207243	0.00448964	0.000955823	0.0338047	0.0412947	0.00188954	0.00178084	0.0356212	0.0225559	0.0737988	0.00132868	0.0120852	0.0811713	0.0431611	0.0279746	0.0210565	0.0669075	0.0123236	0.0046664	0.0811702	0.0157917	0.00886169	1.07939	0.954496	0.3718937	1.628106	0.128889	0.368171	0.732176	1.36579	2.71613	7.75862	1.481427	4.377881	0.6481684	0.142098	0.0129595	0.00182814	0.0051537	0.0310026	0.0211474	0.0293297	0.000807871	0.000420067	0.00989133	0.0174792	0.0350738	0.0172795	0.00283136	0.0105373	0.0289208	0.026148	0.00906971	0.00173456	0.0120837	0.0700899	0.0131104	0.00100339	0.00271439	0.00108538	0.00014217	0.00175354	0.00131285	0.00293015	0.000541148	0.000762753	1.33788e-05	0.00155611	0.00802446	0.00150472	0.00670209	0.00341624	0.00154656	0.007158	0.00513347	0.0114694	0.00520417	0.00239989	0.00748604	0.00649262	0.00465483	0.0318651	0.0421419	0.00563984	0.0170208	0.00323621	0.0125335	0.000965605	0.000662718	0.0023609	0.00403636	0.000156879	0.000492574	0.0184208	0.011417	0.0061847	0.00211295	0.00161448	0.00790191	0.00256137	0.010935	0.0204015	0.0086724	0.00534063	0.00673407	0.00145885	0.000310581	0.0109844	0.0134181	0.000613981	0.000578659	0.0115746	0.00732923	0.0239799	0.000431735	0.00392693	0.0263755	0.0140246	0.00908997	0.00684203	0.0217407	0.00400439	0.00151628	0.0263751	0.0051313	0.00287948	0.814053	0.185947	3.077528
3312	-2115.961	-2265.702	149.7412	0.235849	0.00684023	0.052465	0.0840456	0.120176	0.0951409	0.0973477	0.00555306	0.00517421	0.0678321	0.0499223	0.109906	0.0473612	0.0992518	0.0571197	0.153867	0.116928	0.0256623	0.0040426	0.0865939	0.16194	0.041664	0.0245978	0.00362674	0.00446636	0.00357918	0.00190269	0.0164468	0.00159508	0.00805921	0.0110658	0.00926066	0.00936952	0.0474303	0.020309	0.0238845	0.0190363	0.0173937	0.0276096	0.0547001	0.013843	0.0410039	0.0362878	0.0558511	0.0273043	0.0342498	0.128964	0.112795	0.0173784	0.0820146	0.00665199	0.0400372	0.000881804	0.108715	0.012432	0.0180758	0.0566833	0.149754	0.00541733	0.119751	0.0114399	0.00283278	0.0143415	0.0819237	0.0860422	0.0330904	0.00268409	0.00170548	0.0188473	0.0577878	0.0145709	0.0598122	0.0182418	0.00140111	0.0159775	0.0258942	0.0327835	0.0141965	0.00598084	0.00695712	0.00111761	0.153896	0.00276025	0.00443753	0.0612272	0.0174954	0.0319301	0.0401981	0.0380829	0.0607732	0.00581315	0.932686	1.03858	0.4188111	1.581189	0.205167	0.461863	0.78584	1.27252	2.16515	4.87409	1.145292	3.775423	0.5147286	0.0586491	0.00170098	0.0130466	0.0208998	0.0298844	0.023659	0.0242077	0.00138089	0.00128668	0.016868	0.0124143	0.0273307	0.0117774	0.0246812	0.0142041	0.0382625	0.0290767	0.00638151	0.00100528	0.0215335	0.0402701	0.0103607	0.00611679	0.00090187	0.00111066	0.000890045	0.000473148	0.00408986	0.000396653	0.0020041	0.00275177	0.00230287	0.00232994	0.0117946	0.0050503	0.00593942	0.00473381	0.00432533	0.00686575	0.0136024	0.00344236	0.0101966	0.00902379	0.0138887	0.00678982	0.00851698	0.0320699	0.0280491	0.00432153	0.0203948	0.00165417	0.00995616	0.00021928	0.0270344	0.00309149	0.00449495	0.0140956	0.0372398	0.00134714	0.0297788	0.00284478	0.000704436	0.00356634	0.0203722	0.0213964	0.00822867	0.00066746	0.000424105	0.0046868	0.0143703	0.00362338	0.0148737	0.00453623	0.000348419	0.00397316	0.00643917	0.00815236	0.00353028	0.00148727	0.00173005	0.000277919	0.0382698	0.000686399	0.00110349	0.0152255	0.00435063	0.00794014	0.00999618	0.00947018	0.0151126	0.00144557	0.790594	0.209406	4.02135
3348	-2100.849	-2248.584	147.7354	0.653352	0.0862467	0.00625634	0.0336204	0.0651742	0.0895765	0.195321	0.00759825	0.0020365	0.0581356	0.0474025	0.225885	0.0164551	0.14227	0.0421734	0.10073	0.216691	0.0615515	0.0271716	0.0298519	0.410196	0.0715428	0.0010101	0.0312733	0.00797995	0.000796341	0.00669617	0.00404494	0.00718583	0.00138499	0.001045	0.000497645	0.000922161	0.04149	0.0247681	0.0106999	0.0119284	0.00797082	0.0379746	0.0297239	0.0354972	0.0121707	0.0299716	0.0752562	0.0574806	0.036284	0.133481	0.227386	0.0142288	0.0537514	0.00953753	0.120841	0.00605695	0.00728806	0.0163041	0.0373713	3.5259e-05	0.0259744	0.00084541	0.0876651	0.00234511	0.00713615	0.0517671	0.0740293	0.00793635	0.047225	0.133813	0.0573373	0.00779572	0.0825385	0.00962612	0.012772	0.0527807	0.0471719	0.0210896	0.00210005	0.0784378	0.00995842	0.209554	0.000221341	0.0474057	0.162003	0.0244651	0.0334338	0.0257807	0.0658382	0.00528437	0.00916947	0.110729	0.00246245	0.00610972	0.736111	1.15125	0.4082534	1.591747	0.176465	0.429135	0.768026	1.30204	2.33027	5.66684	1.254258	3.898918	0.3664853	0.125346	0.0165465	0.00120029	0.00645011	0.0125037	0.0171854	0.0374727	0.00145773	0.000390704	0.0111534	0.00909422	0.0433363	0.00315693	0.0272946	0.00809102	0.0193251	0.0415724	0.0118087	0.00521291	0.00572713	0.0786966	0.0137256	0.000193789	0.00599983	0.00153096	0.000152779	0.00128467	0.000776026	0.00137861	0.000265712	0.000200485	9.54737e-05	0.000176918	0.0079599	0.00475179	0.00205278	0.00228848	0.00152921	0.00728547	0.00570256	0.00681018	0.00233496	0.00575009	0.014438	0.0110277	0.00696114	0.0256085	0.0436242	0.00272981	0.0103123	0.00182979	0.0231835	0.00116203	0.00139822	0.00312796	0.00716974	6.76449e-06	0.00498322	0.000162193	0.0168187	0.000449912	0.00136908	0.00993158	0.0142026	0.0015226	0.00906017	0.0256721	0.0110002	0.00149562	0.0158351	0.00184678	0.00245032	0.010126	0.00904998	0.00404606	0.000402898	0.0150484	0.00191054	0.0402033	4.24646e-05	0.00909483	0.0310804	0.00469365	0.00641432	0.00494606	0.0126311	0.00101381	0.00175917	0.0212434	0.000472424	0.00117216	0.795873	0.204127	5.212373
3384	-2110.449	-2258.237	147.7872	0.232528	0.0446082	0.030539	0.0262399	0.141366	0.143748	0.137271	0.0113005	0.0287129	0.0981462	0.0705777	0.124831	0.0558839	0.0401089	0.0290997	0.118992	0.249377	0.0114866	0.00732637	0.0888884	0.13473	0.0933146	0.000197646	0.0235583	0.00723194	0.00265377	0.00519652	0.00948524	0.00659692	0.00591448	0.000546001	0.0200623	0.000667837	0.0414536	0.0315376	0.0407449	0.0230655	0.0146139	0.0295561	0.043748	0.0606758	0.0376774	0.0731709	0.0696245	0.066914	0.025287	0.209007	0.00835347	0.0746876	0.120431	0.015158	0.0260509	0.0114717	0.151984	0.0129949	0.0259538	0.026921	0.0350358	0.0114948	0.0654012	0.00036366	0.0120147	0.0295838	0.172844	0.226471	0.0280461	0.0116758	0.00655309	0.0163063	0.0472257	0.0796468	0.0758416	0.0548551	0.0068458	0.00392672	0.0765133	0.0321369	0.0995505	0.0384383	0.0192515	0.00331492	0.237338	0.0202545	0.00391965	0.127846	0.00292002	0.0331932	0.0546612	0.038232	0.00344741	0.0528538	1.11694	0.932972	0.4013171	1.598683	0.221073	0.478992	0.794819	1.25815	2.08772	4.52339	1.0913	3.98359	0.6861931	0.0467837	0.00897501	0.00614434	0.00527937	0.0284423	0.0289216	0.0276183	0.00227361	0.00577693	0.0197466	0.0142	0.0251154	0.0112436	0.00806975	0.00585474	0.0239408	0.0501738	0.00231107	0.00147404	0.017884	0.0271071	0.0187745	3.97657e-05	0.00473985	0.00145504	0.000533928	0.00104552	0.00190839	0.00132728	0.00118997	0.000109853	0.00403645	0.000134366	0.00834031	0.00634524	0.00819772	0.00464068	0.00294027	0.00594659	0.00880194	0.0122077	0.00758055	0.0147217	0.0140082	0.0134628	0.00508766	0.0420513	0.00168069	0.0150269	0.0242303	0.00304974	0.00524133	0.00230806	0.0305787	0.00261453	0.0052218	0.0054164	0.00704907	0.0023127	0.0131585	7.31669e-05	0.00241731	0.00595215	0.0347757	0.0455651	0.00564276	0.00234913	0.00131846	0.00328077	0.00950164	0.0160246	0.015259	0.0110366	0.00137735	0.000790041	0.0153942	0.00646583	0.0200292	0.00773365	0.00387334	0.00066695	0.0477514	0.00407513	0.000788618	0.0257222	0.000587496	0.00667835	0.0109976	0.00769214	0.000693605	0.010634	0.799341	0.200659	4.970272
3420	-2109.325	-2259.291	149.9658	0.334165	0.0444369	0.0440582	0.0198711	0.158963	0.144342	0.116184	0.00746874	0.0133036	0.0489727	0.0162845	0.114287	0.0551451	0.0367717	0.0379895	0.119992	0.21107	0.0155562	0.00844966	0.065006	0.186563	0.0658017	0.00212567	0.00936227	0.0230877	0.0160538	0.00475747	0.00295533	0.0198533	0.0131201	0.00985153	0.00626194	5.40429e-05	0.0345431	0.0245755	0.0199309	0.00703475	0.00619636	0.0193222	0.0693505	0.0227385	0.0222848	0.0434598	0.0605463	0.0222113	0.0268507	0.0701666	0.0219997	0.0448819	0.0830432	0.00911878	0.0273269	0.000229242	0.175207	0.0109987	0.0277421	0.019556	0.0115789	0.00784803	0.0954017	0.00287871	0.0171372	0.0364612	0.102684	0.0318197	0.00776176	0.00661257	0.00862556	0.000712722	0.0838795	0.06695	0.0203869	0.0313319	0.014243	0.00188639	0.0745987	0.12389	0.0514876	0.01604	0.00385751	0.00364136	0.184863	0.0211645	0.0078574	0.0726116	0.00262806	0.0163641	0.0444102	0.0735966	0.00788635	0.0517842	0.719043	1.16104	0.4020967	1.597903	0.278117	0.535733	0.82307	1.21496	1.8666	3.59561	0.9253218	3.973928	0.3549713	0.0805923	0.0107171	0.0106258	0.00479241	0.038338	0.0348118	0.0280207	0.00180127	0.0032085	0.011811	0.00392743	0.0275631	0.0132996	0.00886843	0.00916212	0.0289391	0.0509048	0.00375178	0.00203785	0.0156779	0.0449945	0.0158698	0.00051266	0.00225795	0.00556818	0.00387178	0.00114739	0.000712754	0.00478813	0.00316425	0.00237595	0.00151023	1.30338e-05	0.00833095	0.005927	0.00480683	0.00169661	0.00149441	0.00466003	0.0167256	0.00548398	0.00537455	0.0104814	0.0146023	0.00535683	0.00647572	0.0169225	0.00530578	0.0108244	0.020028	0.00219922	0.00659058	5.52875e-05	0.0422557	0.00265262	0.00669071	0.00471643	0.00279256	0.00189275	0.0230085	0.000694274	0.00413308	0.00879355	0.0247648	0.00767412	0.00187194	0.00159479	0.00208027	0.000171891	0.0202297	0.0161467	0.00491682	0.00755649	0.00343506	0.00045495	0.0179914	0.0298792	0.0124175	0.00386844	0.000930336	0.000878205	0.0445844	0.00510435	0.00189501	0.0175121	0.000633824	0.00394661	0.0107106	0.0177497	0.00190199	0.0124891	0.798952	0.201048	4.146361
3456	-2115.462	-2264.557	149.0952	0.263683	0.0283165	0.0634988	0.0700224	0.126654	0.082859	0.107503	0.0014831	0.0145141	0.0356224	0.0360829	0.0901812	0.164593	0.0373235	0.0705307	0.120992	0.166551	0.0352092	0.00446578	0.0645172	0.146146	0.0435679	0.00154668	0.0172997	0.018218	0.000894995	0.000186761	0.00376257	0.0161466	0.00363428	0.0110019	0.00937109	0.000166464	0.0589908	0.0350013	0.0156779	0.0169206	0.00730595	0.00979297	0.0547231	0.0678431	0.0113316	0.00656876	0.0223329	0.0278139	0.0331734	0.088473	0.0158127	0.0106947	0.0484549	0.00766516	0.0373511	0.005116	0.138252	0.00416452	0.038601	0.0306267	0.0396604	0.00092636	0.0237645	0.00704119	0.0138454	0.0287708	0.07558	0.118062	0.00323143	0.00182977	0.0245162	0.0130183	0.104858	0.0779987	0.0328069	0.0279147	0.0114559	0.00844818	0.0778495	0.0664744	0.0571524	0.0255242	0.00887193	0.0101724	0.177561	0.0265911	0.00525868	0.0465443	0.00738259	0.00501244	0.0186302	0.0438861	0.0878992	0.0796724	0.999011	1.00057	0.3187081	1.681292	0.173582	0.425701	0.766103	1.30531	2.34907	5.76097	1.26617	5.275334	0.5722792	0.0657982	0.00706596	0.0158452	0.0174731	0.0316046	0.0206763	0.0268259	0.000370086	0.00362178	0.00888905	0.00900396	0.0225034	0.0410717	0.00931355	0.0175999	0.0301919	0.0415603	0.00878594	0.00111437	0.0160993	0.0364686	0.0108717	0.000385952	0.00431688	0.00454604	0.000223333	4.66034e-05	0.000938895	0.00402916	0.000906881	0.00274536	0.00233842	4.15387e-05	0.0147203	0.00873408	0.0039122	0.0042223	0.00182309	0.00244369	0.0136554	0.0169293	0.00282764	0.00163914	0.00557285	0.00694055	0.00827794	0.0220771	0.00394583	0.00266871	0.0120912	0.00191273	0.00932042	0.00127662	0.0344989	0.0010392	0.00963232	0.00764246	0.00989669	0.00023116	0.00593009	0.00175703	0.00345492	0.00717934	0.0188599	0.0294606	0.000806357	0.000456593	0.00611768	0.00324852	0.0261658	0.0194634	0.00818649	0.00696572	0.00285866	0.00210812	0.0194262	0.0165877	0.0142616	0.0063692	0.00221386	0.00253839	0.0443079	0.00663543	0.00131223	0.0116145	0.00184222	0.00125078	0.0046489	0.0109512	0.021934	0.0198811	0.840646	0.159354	4.007445
