Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
7596	-2113.878	-2263.726	149.8482	0.379856	0.00336547	0.0895068	0.048092	0.0488067	0.0924612	0.116324	0.0121008	0.0029327	0.117091	0.00851916	0.0770531	0.081409	0.0355462	0.0137277	0.17754	0.160881	0.0190781	0.0045555	0.0335919	0.221337	0.0565665	0.00126752	0.00648166	0.00138358	0.00294424	0.00482763	0.00619797	0.00973321	0.00376754	0.00155921	0.00821625	0.0136524	0.0270831	0.0261251	0.0209813	0.0077502	0.00644338	0.010691	0.0060537	0.033853	0.000564322	0.0124507	0.0129147	0.0417861	0.0302011	0.126285	0.0273952	0.0340069	0.012189	0.00535082	0.0339083	0.000729945	0.0201289	0.00521389	0.00454052	0.00609962	0.004406	0.00948328	0.0471382	0.00118566	0.069883	0.0901775	0.0101311	0.0246789	0.00456599	0.0349569	0.0318138	0.0357138	0.019112	0.0661192	0.0948289	0.0362171	0.00311567	0.00453771	0.00607228	0.0206481	0.149142	0.0217341	0.153049	0.150663	0.0620513	0.00828315	0.00118255	0.142641	0.00225068	0.00322178	0.0169953	0.00504385	0.0229362	0.0132912	0.843279	1.08983	0.3308847	1.669115	0.176841	0.429581	0.768275	1.30162	2.32785	5.65479	1.252719	5.044401	0.4435041	0.101555	0.000899764	0.0239298	0.0128575	0.0130486	0.0247197	0.0310995	0.00323516	0.000784062	0.0313046	0.00227761	0.0206003	0.0217648	0.00950334	0.00367012	0.0474656	0.0430119	0.00510057	0.00121792	0.00898085	0.0591749	0.0151231	0.000338873	0.00173288	0.000369902	0.000787147	0.00129068	0.00165704	0.00260219	0.00100726	0.000416857	0.00219663	0.00364999	0.00724071	0.00698458	0.00560939	0.00207203	0.00172265	0.00285824	0.00161847	0.00905066	0.000150872	0.00332872	0.00345277	0.0111716	0.00807431	0.0337625	0.00732414	0.00909181	0.00325874	0.00143055	0.00906544	0.000195152	0.00538149	0.00139394	0.00121392	0.00163074	0.00117795	0.00253537	0.0126025	0.000316989	0.0186833	0.0241091	0.00270857	0.00659796	0.00122072	0.0093458	0.00850548	0.00954814	0.00510962	0.0176771	0.0253527	0.0096827	0.00083298	0.00121317	0.00162343	0.0055203	0.0398735	0.00581065	0.0409179	0.0402801	0.0165895	0.00221452	0.000316157	0.0381354	0.000601722	0.000861347	0.00454372	0.00134848	0.00613204	0.00355342	0.834558	0.165442	3.740391
7632	-2104.742	-2255.446	150.7039	0.302079	0.00361114	0.0748071	0.0588219	0.0408429	0.0679631	0.0640892	0.0275735	0.00787488	0.0921996	0.0604227	0.14859	0.047007	0.0790769	0.0368051	0.115814	0.139832	0.0185008	0.0027034	0.0539306	0.224475	0.0834527	0.00223157	0.00946564	0.00485294	0.0034984	0.00372059	0.00566396	0.00354565	0.00598016	0.00224235	0.00525969	0.00262695	0.0378772	0.0414082	0.0083247	0.00692988	0.0251562	0.00596297	0.0129013	0.0360305	0.0173132	0.0101815	0.0224617	0.0466191	0.0254686	0.0681146	0.044147	0.0152634	0.0270859	0.00885993	0.0239527	0.000357646	0.0207293	0.0400451	0.00560909	0.0142116	0.00330325	0.00646205	0.0398632	0.000593111	0.00807765	0.00558844	0.00587679	0.0269085	0.00543977	0.0727323	0.00385984	0.0548653	0.0555379	0.0514093	0.10913	0.00745408	0.00284919	0.00925091	0.00256471	0.0428486	0.0706507	0.0842049	0.160516	0.0258432	0.0433573	0.0036541	0.0071616	0.0747551	0.000642028	0.00922583	0.0132618	0.000109394	0.0123208	0.00496336	0.58858	1.23581	0.3229232	1.677077	0.162053	0.411668	0.758134	1.31903	2.42914	6.17083	1.315864	5.193424	0.2729836	0.0891128	0.00106528	0.0220679	0.0173523	0.0120486	0.020049	0.0189062	0.00813414	0.00232307	0.0271987	0.0178246	0.0438338	0.013867	0.0233275	0.0108574	0.0341648	0.0412501	0.0054577	0.000797497	0.0159094	0.0662198	0.0246184	0.000658308	0.00279235	0.00143161	0.00103202	0.00109757	0.00167086	0.00104596	0.00176414	0.00066149	0.0015516	0.000774944	0.0111737	0.0122153	0.00245577	0.0020443	0.00742102	0.00175906	0.00380587	0.0106289	0.00510735	0.00300352	0.00662616	0.0137525	0.00751319	0.0200937	0.0130233	0.00450266	0.00799029	0.00261366	0.00706601	0.000105505	0.00611511	0.0118132	0.00165467	0.00419241	0.000974451	0.00190629	0.0117596	0.000174967	0.00238289	0.00164858	0.00173364	0.00793797	0.00160472	0.0214559	0.00113865	0.0161852	0.0163836	0.0151656	0.0321931	0.00219894	0.000840504	0.002729	0.000756584	0.0126403	0.0208418	0.0248403	0.0473519	0.00762369	0.0127903	0.00107795	0.00211266	0.0220526	0.000189397	0.0027216	0.00391221	3.22709e-05	0.00363462	0.00146418	0.838538	0.161462	3.389853
7668	-2103.199	-2254.613	151.414	0.130119	0.000462631	0.0233287	0.061843	0.073897	0.0566821	0.0767591	0.00811595	0.00290677	0.0471859	0.0323195	0.0428074	0.0197566	0.136294	0.0229863	0.115487	0.110514	0.0309786	0.000978274	0.0250778	0.210414	0.0618905	0.00331765	0.00300727	0.0176435	0.00778954	0.00144712	0.00744551	0.000790493	0.000481822	0.00879445	0.00264943	0.00252085	0.0202023	0.0172658	0.0147132	0.0140277	0.00495096	0.0125724	0.0119534	0.0217258	0.000788929	0.0116417	0.0202246	0.0373043	0.0335817	0.0835651	0.00400062	0.000996999	0.0165676	0.00849065	0.0755306	0.0226432	0.0303375	0.0320501	0.00839997	0.00559694	0.0124236	0.0093592	0.00308324	0.000520465	0.000445637	0.0116359	0.0360068	0.0678739	0.0322395	0.0195351	0.0423872	0.034729	0.0177119	0.0225111	0.00481874	0.0193105	0.00196442	0.0627864	0.00695383	0.00800798	0.0201944	0.0028373	0.0167657	0.0435903	0.0136686	0.0145138	0.0563232	0.0871292	0.000411642	0.00472825	0.00565799	0.000408658	0.0609174	0.105312	0.512578	1.27938	0.2535403	1.74646	0.133124	0.374023	0.735787	1.35909	2.67363	7.51178	1.458048	6.888291	0.2296392	0.0481463	0.000171181	0.008632	0.0228829	0.027343	0.0209733	0.0284021	0.00300303	0.00107555	0.0174595	0.0119587	0.0158394	0.00731026	0.050431	0.00850528	0.0427322	0.0408918	0.0114626	0.000361977	0.00927918	0.0778566	0.0229005	0.00122758	0.00111274	0.00652837	0.00288225	0.000535459	0.00275496	0.000292495	0.000178282	0.00325409	0.000980331	0.000932753	0.00747517	0.00638861	0.00544411	0.00519048	0.00183193	0.00465198	0.00442295	0.0080389	0.000291916	0.0043076	0.00748341	0.0138032	0.0124258	0.0309204	0.00148029	0.000368905	0.00613027	0.00314167	0.0279475	0.00837832	0.0112253	0.011859	0.00310812	0.00207096	0.00459692	0.00346305	0.00114085	0.00019258	0.000164893	0.00430547	0.0133231	0.0251144	0.0119291	0.00722831	0.0156839	0.0128503	0.00655367	0.00832948	0.00178301	0.0071452	0.000726868	0.023232	0.00257303	0.00296308	0.00747224	0.00104985	0.00620359	0.0161291	0.00505758	0.00537032	0.0208405	0.0322392	0.000152314	0.00174953	0.00209355	0.00015121	0.0225404	0.0389669	0.87323	0.12677	2.702587
7704	-2111.518	-2263.405	151.8876	0.129296	0.0584795	0.0117231	0.0011846	0.106499	0.0618474	0.0890488	0.00727058	0.00322041	0.0562345	0.0653335	0.0797529	0.0509167	0.0615857	0.0779452	0.0480781	0.100355	0.0231513	0.00030185	0.0210419	0.160277	0.0518132	0.00355087	0.00449578	0.00642913	0.00349491	0.00307685	0.00411986	0.000968638	0.00266644	0.0120813	0.000967149	0.000527698	0.0492384	0.00982238	0.00854544	0.0129415	0.00713684	0.0124346	0.0142111	0.0336226	0.0113566	0.0360338	0.0108178	0.0156526	0.0232775	0.0562782	0.0693849	0.0124573	0.0046092	0.0103988	0.0590302	0.040482	0.032325	0.0850007	0.0071464	0.000882838	0.00744033	0.0219183	0.00421747	0.014542	0.136858	0.0132455	0.031466	0.00950617	0.00548357	0.0257164	0.00902272	0.0196957	0.0319993	0.0599738	0.0156642	0.0615128	0.121164	0.0107391	0.0623982	0.00556126	0.0222923	0.0262674	0.0131059	0.0239937	0.0343697	0.00892651	0.0080732	0.000192377	0.0055999	0.0492682	0.0131471	0.0231226	0.0327728	0.00773895	0.620177	1.2177	0.3777122	1.622288	0.1833	0.437162	0.772479	1.29453	2.28748	5.45555	1.226782	4.295037	0.2919161	0.045085	0.0203916	0.0040878	0.000413067	0.037136	0.021566	0.0310511	0.00253523	0.00112295	0.0196088	0.0227816	0.0278096	0.0177545	0.0214748	0.0271793	0.0167647	0.0349936	0.0080728	0.000105254	0.00733727	0.0558882	0.0180671	0.00123818	0.00156767	0.00224182	0.00121866	0.00107289	0.00143658	0.000337761	0.00092978	0.0042127	0.000337242	0.000184007	0.0171693	0.00342504	0.00297977	0.00451266	0.0024886	0.00433591	0.00495536	0.0117241	0.00396	0.0125649	0.00377215	0.00545802	0.00811679	0.0196241	0.0241943	0.00434383	0.00160721	0.00362605	0.0205837	0.014116	0.0112716	0.0296395	0.00249193	0.000307843	0.00259442	0.00764284	0.00147062	0.00507074	0.047722	0.00461869	0.0109721	0.00331478	0.00191211	0.00896723	0.0031462	0.00686783	0.0111581	0.0209127	0.00546205	0.0214494	0.0422496	0.00374471	0.0217581	0.0019392	0.00777327	0.00915937	0.00456999	0.00836654	0.0119846	0.00311265	0.0028151	6.70813e-05	0.00195267	0.0171797	0.00458435	0.00806278	0.0114278	0.00269855	0.811144	0.188856	2.867817
7740	-2117.591	-2266.789	149.1985	0.272838	0.0585721	0.039382	0.0578865	0.110166	0.080101	0.150702	0.00936498	0.0227847	0.0784442	0.0647856	0.086802	0.02182	0.0150009	0.0314954	0.029963	0.12159	0.0500043	0.0121933	0.0904775	0.244084	0.0708886	0.0213905	0.00606817	0.00299418	0.0197922	0.00708985	0.0142923	0.00771054	0.0134529	0.00534454	0.0337059	0.00770568	0.0723026	0.0205297	0.0360211	0.0217662	0.0403624	0.022895	0.0360261	0.0433469	0.00150827	0.0138557	0.047166	0.0386686	0.0149417	0.0721634	0.00405026	0.00197799	0.0172973	0.0139973	0.0793466	0.0308857	0.0753343	0.0356701	0.00974558	0.0257364	0.104593	0.0645135	0.00316938	0.0116962	0.00581742	0.0050313	0.039458	0.165574	0.0921959	0.0087158	0.0759579	0.0308269	0.142362	0.0388384	0.00724856	0.0347344	0.0114675	0.106621	0.00778557	0.00673897	0.0251879	0.00098403	0.0284371	0.0365546	0.0580496	0.053886	0.226156	0.171693	0.00746335	0.0143951	0.0246549	0.0126679	0.12624	0.135903	0.557224	1.25379	0.343734	1.656266	0.250932	0.509521	0.810289	1.23413	1.96263	3.98514	0.9996958	4.818453	0.2547358	0.0603609	0.0129581	0.00871262	0.0128064	0.0243724	0.017721	0.0333404	0.00207185	0.00504075	0.0173545	0.0143328	0.0192035	0.00482732	0.00331869	0.00696785	0.00662883	0.0268997	0.0110626	0.00269757	0.0200167	0.0539996	0.0156829	0.0047323	0.00134248	0.000662414	0.00437871	0.00156851	0.00316193	0.00170583	0.00297624	0.00118239	0.00745689	0.00170476	0.0159958	0.00454186	0.00796908	0.00481543	0.00892952	0.00506515	0.00797019	0.0095898	0.00033368	0.00306535	0.0104347	0.0085548	0.00330561	0.015965	0.000896054	0.000437599	0.00382674	0.00309668	0.0175541	0.00683297	0.0166665	0.00789143	0.00215605	0.00569375	0.0231396	0.0142726	0.000701175	0.00258758	0.00128701	0.00111309	0.00872944	0.0366306	0.0203968	0.00192823	0.0168044	0.00681994	0.0314954	0.00859237	0.00160363	0.00768442	0.00253699	0.0235882	0.00172243	0.00149089	0.00557242	0.000217701	0.00629124	0.00808711	0.0128425	0.0119214	0.0500333	0.0379842	0.00165114	0.00318467	0.00545449	0.00280257	0.0279286	0.0300664	0.828133	0.171867	4.520107
7776	-2090.734	-2242.763	152.0291	0.134781	0.0315672	0.0232649	0.031677	0.0613398	0.0394241	0.0985916	0.00754753	0.00335268	0.0347628	0.0126803	0.0817557	0.0483266	0.0598618	0.0401902	0.0635784	0.0985068	0.0135768	0.000599354	0.0184102	0.150317	0.0496384	0.0130471	0.00447705	0.00474703	0.00370071	0.000734687	0.00607097	0.000777537	0.000164867	0.000282891	0.00140281	0.00297795	0.029749	0.0103231	0.0104922	0.0149963	0.00523149	0.0134753	0.0220023	0.0144607	0.000320889	0.013784	0.0198471	0.0104512	0.0155389	0.0648948	0.0482358	0.0273296	0.00763678	0.0115091	0.0497679	0.0451291	0.041315	0.0227774	0.00962673	0.00361456	0.000838921	0.00252591	0.00335211	0.00564466	0.0724311	0.00280541	0.0122881	0.00162646	0.00421219	0.0419725	0.00420709	0.0215937	0.037788	0.0202784	0.0143264	0.0519825	0.144649	0.000282456	0.0850225	0.00124707	0.0116306	0.00838189	0.00363328	0.0150701	0.0685857	0.021859	0.0153648	0.00193712	0.00125659	0.0224769	0.0133329	0.0149198	0.0103566	0.00328883	0.835083	1.09453	0.3461504	1.65385	0.143743	0.388287	0.744429	1.34331	2.57542	6.95687	1.402558	4.777835	0.437308	0.0562569	0.013176	0.00971065	0.0132218	0.0256029	0.0164554	0.0411516	0.0031503	0.00139939	0.0145098	0.0052927	0.0341244	0.0201713	0.024986	0.0167752	0.0265373	0.0411163	0.00566687	0.000250167	0.00768434	0.0627415	0.0207188	0.0054458	0.0018687	0.00198139	0.00154466	0.000306655	0.00253399	0.00032454	6.88145e-05	0.000118077	0.000585525	0.00124298	0.0124171	0.0043088	0.0043794	0.00625938	0.0021836	0.00562451	0.00918365	0.00603583	0.000133938	0.00575337	0.0082841	0.00436227	0.00648586	0.0270868	0.0201334	0.0114073	0.00318756	0.00480382	0.0207729	0.0188367	0.0172447	0.00950719	0.00401815	0.0015087	0.000350162	0.0010543	0.00139915	0.00235605	0.0302324	0.00117097	0.00512901	0.000678874	0.00175815	0.0175191	0.00175602	0.00901312	0.0157725	0.0084641	0.00597975	0.0216972	0.0603759	0.000117896	0.035488	0.000520521	0.00485455	0.00349856	0.00151651	0.00629018	0.0286273	0.00912385	0.00641321	0.000808546	0.000524494	0.00938176	0.00556508	0.00622746	0.00432281	0.00137274	0.826925	0.173075	2.395812
7812	-2112.917	-2262.404	149.4871	0.227466	0.0281519	0.0284633	0.0193809	0.167476	0.027679	0.061975	0.0176904	0.00526887	0.0606707	0.00751658	0.120946	0.0614611	0.128922	0.0132908	0.141731	0.170319	0.0849726	0.00270192	0.041784	0.233045	0.0866923	0.0134122	0.0180566	0.00374546	0.00452346	0.0141786	0.000804681	0.00237127	0.00142272	0.00327704	0.000148877	0.0042881	0.0572459	0.00851576	0.0281772	0.031822	0.00983215	0.0183826	0.0187268	0.0366688	0.00495893	0.0361897	0.0626988	0.0386947	0.00767755	0.119263	0.082057	0.0416634	0.00372046	0.0211512	0.14384	0.015283	0.095489	0.0273841	0.0710007	0.00516032	0.00251203	0.016107	0.00293228	0.0217926	0.287782	0.00226497	0.00307245	0.0110037	0.00251082	0.0547075	0.00392309	0.0579176	0.00614471	0.0934228	0.0233779	0.117581	0.102072	0.00074591	0.209387	0.0197319	0.00668384	0.0194784	0.0197162	0.0386078	0.0716904	0.0385791	0.0185716	0.00779065	0.00212708	0.123845	0.027776	0.0435582	0.0565348	0.00770334	0.697838	1.17319	0.4081488	1.591851	0.198714	0.454721	0.782029	1.27873	2.19915	5.03235	1.168398	3.900174	0.3409338	0.0527631	0.00653012	0.00660234	0.0044956	0.0388478	0.00642042	0.0143757	0.00410347	0.00122217	0.0140732	0.00174355	0.0280547	0.0142565	0.0299048	0.00308294	0.0328759	0.0395071	0.0197102	0.000626737	0.00969222	0.0540572	0.0201092	0.0031111	0.0041884	0.000868798	0.00104926	0.00328886	0.000186654	0.000550039	0.000330015	0.000760141	3.45335e-05	0.000994667	0.0132788	0.00197532	0.00653599	0.00738144	0.00228066	0.00426404	0.00434387	0.00850571	0.00115027	0.00839456	0.0145436	0.00897563	0.00178089	0.0276642	0.0190339	0.00966424	0.000862998	0.00490624	0.0333652	0.00354504	0.0221496	0.00635201	0.0164693	0.00119699	0.000582691	0.00373618	0.000680173	0.00505502	0.0667538	0.000525384	0.000712686	0.00255243	0.00058241	0.01269	0.000910001	0.0134346	0.00142533	0.0216703	0.00542273	0.0272741	0.0236765	0.000173021	0.0485694	0.00457702	0.00155038	0.00451822	0.00457338	0.00895546	0.0166293	0.00894881	0.00430786	0.00180712	0.000493397	0.028727	0.00644291	0.0101037	0.0131138	0.00178687	0.795926	0.204074	4.311088
7848	-2100.099	-2249.837	149.7374	0.28552	0.0509881	0.0273154	0.0418297	0.164591	0.0609129	0.0620782	0.0114057	0.00192374	0.126713	0.0658369	0.0653345	0.0876321	0.0916546	0.0441082	0.0995794	0.147229	0.0514174	0.00698952	0.0309418	0.269814	0.0481642	0.0130499	0.0233396	0.0228964	0.00971828	0.00424882	0.0123471	0.00805433	0.00141103	0.00295504	0.000859251	0.00711796	0.0565346	0.0170292	0.0217437	0.0333995	0.0115302	0.022444	0.0390405	0.0568879	0.00550273	0.0322138	0.0350102	0.0362641	0.00338731	0.222075	0.0559151	0.0381264	0.00498551	0.0255489	0.0370925	0.0125627	0.0740166	0.0247535	0.0341881	0.00166446	0.00232006	0.0101492	0.00518961	0.0118502	0.179766	0.0241643	0.0469212	0.00685903	0.00122346	0.0785078	0.0018546	0.0328853	0.00897949	0.164186	0.039546	0.0363655	0.220934	0.013806	0.12745	0.0119154	0.0129997	0.0171167	0.0261314	0.0373417	0.0491844	0.0266559	0.0112975	0.010063	0.00729901	0.0152843	0.0252657	0.0325719	0.0889405	0.00122779	0.656823	1.1967	0.3869007	1.613099	0.244542	0.503151	0.807115	1.23898	1.98748	4.08929	1.018349	4.169285	0.3145919	0.067401	0.0120364	0.00644818	0.00987447	0.0388539	0.0143793	0.0146544	0.00269248	0.000454125	0.0299123	0.0155417	0.0154231	0.0206868	0.0216363	0.0104123	0.0235071	0.0347554	0.0121378	0.00164997	0.00730424	0.0636933	0.0113698	0.0030806	0.00550962	0.005405	0.00229413	0.00100299	0.00291469	0.00190134	0.000333093	0.000697577	0.000202838	0.00168029	0.0133458	0.00401997	0.00513289	0.00788441	0.00272186	0.00529821	0.00921605	0.0134292	0.001299	0.0076045	0.00826464	0.00856063	0.00079962	0.0524237	0.0131995	0.00900027	0.0011769	0.00603117	0.00875619	0.00296559	0.0174726	0.0058434	0.00807058	0.000392919	0.000547681	0.00239586	0.00122508	0.00279741	0.0424363	0.00570432	0.0110764	0.00161917	0.000288814	0.0185328	0.000437803	0.00776303	0.00211973	0.0387583	0.00933537	0.00858459	0.0521544	0.00325911	0.0300862	0.0028128	0.00306877	0.00404062	0.00616869	0.00881502	0.0116106	0.00629249	0.00266694	0.00237551	0.00172303	0.00360806	0.0059643	0.00768903	0.0209956	0.000289836	0.80655	0.19345	4.236144
7884	-2102.749	-2251.944	149.1951	0.416374	0.0425049	0.0130828	0.00852632	0.107148	0.0732884	0.321343	0.00469244	0.00569984	0.0732043	0.0970734	0.141796	0.0861169	0.126047	0.0904877	0.11767	0.10938	0.033269	0.00149405	0.0215459	0.207666	0.0812171	0.0166993	0.00822503	0.0112086	0.00144144	0.00307583	0.00791713	0.0105987	0.00617856	0.00261918	0.00258745	0.00492005	0.0249041	0.0217806	0.0155473	0.0138098	0.00666148	0.00468477	0.0092988	0.0352585	0.00194082	0.0237928	0.050678	0.0257458	0.0182092	0.0918922	0.0226406	0.0338176	0.00376207	0.020857	0.0155321	0.0206557	0.101724	0.0583428	0.0421696	0.00797072	0.0123855	0.0164091	0.00153118	0.00275462	0.23759	0.0270664	0.0293916	0.00456746	0.0055066	0.111434	0.00633745	0.0429173	0.0187759	0.0452009	0.060513	0.0889539	0.306261	0.011795	0.0137788	0.00182249	0.00312608	0.0163449	0.0186539	0.041228	0.0602812	0.00655678	0.00258935	0.00743093	0.00427888	0.0624397	0.0207065	0.00836601	0.0831513	0.000307904	0.44558	1.31778	0.2728842	1.727116	0.200483	0.456689	0.783083	1.277	2.18967	4.98797	1.161992	6.329116	0.1938064	0.0966687	0.00986827	0.0030374	0.00197954	0.0248763	0.0170152	0.0746055	0.00108943	0.00132332	0.0169957	0.0225373	0.0329204	0.0199936	0.0292641	0.0210083	0.0273192	0.0253945	0.00772399	0.000346871	0.00500227	0.0482134	0.018856	0.00387705	0.00190959	0.00260228	0.000334655	0.00071411	0.0018381	0.00246069	0.00143446	0.000608091	0.000600724	0.00114228	0.00578192	0.00505677	0.00360959	0.0032062	0.00154658	0.00108765	0.00215888	0.00818589	0.000450597	0.00552393	0.0117658	0.00597734	0.0042276	0.0213344	0.00525643	0.00785135	0.000873432	0.00484232	0.00360605	0.00479559	0.0236171	0.0135453	0.00979044	0.00185055	0.00287552	0.00380968	0.000355492	0.000639535	0.0551607	0.00628394	0.00682378	0.00106042	0.00127846	0.0258714	0.00147135	0.00996403	0.00435916	0.0104942	0.0140492	0.0206523	0.0711039	0.00273841	0.00319899	0.000423125	0.000725775	0.00379476	0.00433085	0.00957181	0.0139954	0.00152228	0.000601164	0.00172522	0.000993419	0.0144965	0.00480739	0.00194232	0.0193051	7.14854e-05	0.863558	0.136442	4.307226
7920	-2100.114	-2250.49	150.3756	0.310437	0.021557	0.0197827	0.0635762	0.110412	0.0759682	0.0121337	0.00465731	0.00569447	0.0247806	0.0744367	0.0868843	0.0857085	0.0456578	0.051531	0.0873499	0.118436	0.0328993	0.000358982	0.0143182	0.200016	0.0417114	0.0028348	0.00514947	0.00464255	0.00167441	0.000808669	0.00231304	0.0050009	0.00103399	0.00127268	0.00312639	0.000481795	0.0152186	0.0246392	0.0209822	0.00894661	0.0049468	0.0240228	0.0198048	0.0357765	0.00978624	0.0197817	0.0225449	0.0393119	0.0152787	0.0841719	8.7715e-05	0.0183223	0.0081886	0.00410784	0.00348305	0.0286035	0.0317151	0.0190775	0.00519883	0.00309138	0.0239441	0.00255352	0.00936624	0.00132257	0.00040096	0.0085745	0.0297987	0.0909332	0.097167	0.0468227	0.019558	0.00163827	0.0430362	0.0104713	0.0183185	0.0178373	0.00502452	0.0611365	0.00965844	0.0253161	0.0159292	7.77675e-06	0.00667916	0.0544745	0.0279649	0.0180349	0.0346102	0.0433	0.0820606	0.0140428	0.00338571	0.0610337	0.0482158	0.103326	0.993966	1.00346	0.2585479	1.741452	0.158536	0.407287	0.755607	1.32344	2.45527	6.3077	1.331728	6.735511	0.5677487	0.102805	0.00713886	0.00655127	0.021054	0.0365641	0.0251577	0.0040182	0.00154232	0.00188579	0.00820636	0.0246505	0.0287727	0.0283833	0.0151201	0.0170651	0.0289269	0.0392215	0.010895	0.000118881	0.00474162	0.0662375	0.0138132	0.000938774	0.0017053	0.00153743	0.000554499	0.0002678	0.000765989	0.0016561	0.000342418	0.000421461	0.00103534	0.000159552	0.0050398	0.00815953	0.00694848	0.00296277	0.00163819	0.00795541	0.00655857	0.0118478	0.00324082	0.00655094	0.00746601	0.0130186	0.00505973	0.0278745	2.90478e-05	0.00606762	0.00271175	0.00136036	0.00115345	0.00947236	0.0105028	0.00631773	0.00172165	0.00102374	0.00792934	0.000845627	0.00310174	0.000437984	0.000132782	0.00283954	0.00986817	0.0301135	0.0321779	0.0155058	0.00647686	0.000542531	0.0142519	0.0034677	0.00606636	0.00590701	0.00166393	0.020246	0.0031985	0.00838372	0.00527513	2.57536e-06	0.00221188	0.0180398	0.00926089	0.00597247	0.0114615	0.0143393	0.0271753	0.00465041	0.00112121	0.020212	0.0159672	0.0342175	0.870726	0.129274	3.019678
